date,county,rooms,rooms_occupied,trailers_requested,trailers_delivered,donated_trailers_delivered
6/12/2020,Santa Barbara County,131,125,0,0,0
6/12/2020,Santa Clara County,674,456,105,105,0
6/12/2020,Santa Cruz County,149,126,35,0,5
6/12/2020,Shasta County,35,27,0,0,0
6/12/2020,Sierra County,0,0,0,0,0
6/12/2020,Siskiyou County,0,0,6,6,0
6/12/2020,Solano County,211,119,0,0,0
6/12/2020,Sonoma County,157,52,0,0,0
6/12/2020,Stanislaus County,128,91,0,0,0
6/12/2020,Sutter County,20,20,5,5,0
6/12/2020,Tehama County,0,0,5,5,0
6/12/2020,Trinity County,10,0,0,0,0
6/12/2020,Tulare County,113,78,0,0,0
6/12/2020,Tuolumne County,50,34,0,0,0
6/12/2020,Ventura County,388,311,0,0,0
6/12/2020,Yolo County,227,191,0,0,0
6/12/2020,Yuba County,12,12,5,5,0
6/12/2020,Wilton Rancheria Tribe,0,0,10,10,0
6/12/2020,Bishop Paiute Tribal Council,0,0,5,5,0
6/15/2020,Alameda County,652,422,91,91,0
6/15/2020,Alpine County,0,0,0,0,0
6/15/2020,Amador County,0,0,0,0,0
6/15/2020,Butte County,123,123,0,0,0
6/15/2020,Calaveras County,73,31,0,0,0
6/15/2020,Colusa County,0,0,0,0,0
6/15/2020,Contra Costa County,568,440,0,0,0
6/15/2020,Del Norte County,25,25,0,0,0
6/15/2020,El Dorado County,46,20,0,0,0
6/15/2020,Fresno County,305,250,28,28,0
6/15/2020,Glenn County,1,1,0,0,0
6/15/2020,Humboldt County,74,47,15,7,0
6/15/2020,Imperial County,126,107,37,10,0
6/15/2020,Inyo County,10,1,0,0,0
6/15/2020,Kern County,19,19,15,15,0
6/15/2020,Kings County,41,41,0,0,0
6/15/2020,Lake County,15,9,0,0,0
6/15/2020,Lassen County,3,3,0,0,0
6/15/2020,Los Angeles County,4320,3502,651,651,0
6/15/2020,Madera County ,17,17,0,0,0
6/15/2020,Marin County ,200,127,44,7,0
6/15/2020,Mariposa County,44,10,0,0,0
6/15/2020,Mendocino County,177,139,0,0,0
6/15/2020,Merced County,112,74,0,0,0
6/15/2020,Modoc County,2,1,0,0,0
6/15/2020,Mono County,5,0,0,0,0
6/15/2020,Monterey County,142,98,108,15,8
6/15/2020,Napa County ,119,50,18,12,0
6/15/2020,Nevada County ,70,10,0,0,0
6/15/2020,Orange County,666,521,78,78,0
6/15/2020,Placer County,73,44,12,12,0
6/15/2020,Plumas County,5,5,0,0,0
6/15/2020,Riverside County,377,377,15,15,0
6/15/2020,Sacramento County,525,417,63,63,0
6/15/2020,San Benito County,97,62,3,3,0
6/15/2020,San Bernardino��Co,50,37,20,0,20
6/15/2020,San Diego County,1617,245,44,44,0
6/15/2020,San Francisco,2253,1295,91,91,0
6/15/2020,San Joaquin County,76,65,8,8,0
6/15/2020,San Luis Obispo County,155,0,14,14,0
6/15/2020,San Mateo County,165,165,0,0,0
6/15/2020,Santa Barbara County,121,112,0,0,0
6/15/2020,Santa Clara County,674,456,105,105,0
6/15/2020,Santa Cruz County,149,129,35,0,5
6/15/2020,Shasta County,35,27,0,0,0
6/15/2020,Sierra County,0,0,0,0,0
6/15/2020,Siskiyou County,0,0,6,6,0
6/15/2020,Solano County,220,134,0,0,0
6/15/2020,Sonoma County,157,52,0,0,0
6/15/2020,Stanislaus County,128,91,0,0,0
6/15/2020,Sutter County,20,20,5,5,0
6/15/2020,Tehama County,0,0,5,5,0
6/15/2020,Trinity County,10,0,0,0,0
6/15/2020,Tulare County,113,78,0,0,0
6/15/2020,Tuolumne County,50,34,0,0,0
6/15/2020,Ventura County,388,299,0,0,0
6/15/2020,Yolo County,227,193,0,0,0
6/15/2020,Yuba County,12,12,5,5,0
6/15/2020,Wilton Rancheria Tribe,0,0,10,10,0
6/15/2020,Bishop Paiute Tribal Council,0,0,5,5,0
6/16/2020,Alameda County,652,420,91,91,0
6/16/2020,Alpine County,0,0,0,0,0
6/16/2020,Amador County,0,0,0,0,0
6/16/2020,Butte County,122,122,0,0,0
6/16/2020,Calaveras County,73,31,0,0,0
6/16/2020,Colusa County,0,0,0,0,0
6/16/2020,Contra Costa County,568,442,0,0,0
6/16/2020,Del Norte County,25,25,0,0,0
6/16/2020,El Dorado County,46,26,0,0,0
6/16/2020,Fresno County,305,250,28,28,0
6/16/2020,Glenn County,1,1,0,0,0
6/16/2020,Humboldt County,74,52,15,7,0
6/16/2020,Imperial County,126,108,37,10,0
6/16/2020,Inyo County,10,1,0,0,0
6/16/2020,Kern County,20,20,15,15,0
6/16/2020,Kings County,43,42,0,0,0
6/16/2020,Lake County,15,9,0,0,0
6/16/2020,Lassen County,3,3,0,0,0
6/16/2020,Los Angeles County,4320,3491,651,651,0
6/16/2020,Madera County ,17,17,0,0,0
6/16/2020,Marin County ,200,127,44,7,0
6/16/2020,Mariposa County,44,10,0,0,0
6/16/2020,Mendocino County,177,139,0,0,0
6/16/2020,Merced County,112,74,0,0,0
6/16/2020,Modoc County,2,1,0,0,0
6/16/2020,Mono County,5,0,0,0,0
6/16/2020,Monterey County,142,98,108,15,8
6/16/2020,Napa County ,119,50,18,12,0
6/16/2020,Nevada County ,70,10,0,0,0
6/16/2020,Orange County,666,522,78,78,0
6/16/2020,Placer County,73,44,12,12,0
6/16/2020,Plumas County,7,7,0,0,0
6/16/2020,Riverside County,374,374,15,15,0
6/16/2020,Sacramento County,525,417,63,63,0
6/16/2020,San Benito County,97,88,3,3,0
6/16/2020,San Bernardino��Co,50,37,20,0,20
6/16/2020,San Diego County,1617,238,44,44,0
6/16/2020,San Francisco,2412,1305,91,91,0
6/16/2020,San Joaquin County,76,66,8,8,0
6/16/2020,San Luis Obispo County,155,0,14,14,0
6/16/2020,San Mateo County,165,165,0,0,0
6/16/2020,Santa Barbara County,117,108,0,0,0
6/16/2020,Santa Clara County,674,456,105,105,0
6/16/2020,Santa Cruz County,149,129,35,0,5
6/16/2020,Shasta County,35,27,0,0,0
6/16/2020,Sierra County,0,0,0,0,0
6/16/2020,Siskiyou County,0,0,6,6,0
6/16/2020,Solano County,223,140,0,0,0
6/16/2020,Sonoma County,157,52,0,0,0
6/16/2020,Stanislaus County,128,91,0,0,0
6/16/2020,Sutter County,20,20,5,5,0
6/16/2020,Tehama County,0,0,5,5,0
6/16/2020,Trinity County,10,0,0,0,0
6/16/2020,Tulare County,113,78,0,0,0
6/16/2020,Tuolumne County,50,34,0,0,0
6/16/2020,Ventura County,388,299,0,0,0
6/16/2020,Yolo County,227,193,0,0,0
6/16/2020,Yuba County,18,11,5,5,0
6/16/2020,Wilton Rancheria Tribe,0,0,10,10,0
6/16/2020,Bishop Paiute Tribal Council,0,0,5,5,0
6/17/2020,Alameda County,652,426,91,91,0
6/17/2020,Alpine County,0,0,0,0,0
6/17/2020,Amador County,0,0,0,0,0
6/17/2020,Butte County,122,122,0,0,0
6/17/2020,Calaveras County,73,31,0,0,0
6/17/2020,Colusa County,0,0,0,0,0
6/17/2020,Contra Costa County,567,443,0,0,0
6/17/2020,Del Norte County,25,25,0,0,0
6/17/2020,El Dorado County,46,26,0,0,0
6/17/2020,Fresno County,305,250,28,28,0
6/17/2020,Glenn County,1,1,0,0,0
6/17/2020,Humboldt County,74,52,15,7,0
6/17/2020,Imperial County,126,109,37,10,0
6/17/2020,Inyo County,10,1,0,0,0
6/17/2020,Kern County,21,21,15,15,0
6/17/2020,Kings County,43,42,0,0,0
6/17/2020,Lake County,15,9,0,0,0
6/17/2020,Lassen County,4,4,0,0,0
6/17/2020,Los Angeles County,4320,3503,651,651,0
6/17/2020,Madera County ,17,17,0,0,0
6/17/2020,Marin County ,200,117,44,7,0
6/17/2020,Mariposa County,44,8,0,0,0
6/17/2020,Mendocino County,171,132,0,0,0
6/17/2020,Merced County,112,74,0,0,0
6/17/2020,Modoc County,2,1,0,0,0
6/17/2020,Mono County,5,0,0,0,0
6/17/2020,Monterey County,142,98,108,15,8
6/17/2020,Napa County ,119,52,18,12,0
6/17/2020,Nevada County ,70,10,0,0,0
6/17/2020,Orange County,666,522,78,78,0
6/17/2020,Placer County,73,44,12,12,0
6/17/2020,Plumas County,7,7,0,0,0
6/17/2020,Riverside County,375,375,15,15,0
6/17/2020,Sacramento County,525,444,63,63,0
6/17/2020,San Benito County,97,92,3,3,0
6/17/2020,San Bernardino��Co,50,37,20,0,20
6/17/2020,San Diego County,1617,232,44,44,0
6/17/2020,San Francisco,2412,1353,91,91,0
6/17/2020,San Joaquin County,76,66,8,8,0
6/17/2020,San Luis Obispo County,155,0,14,14,0
6/17/2020,San Mateo County,166,166,0,0,0
6/17/2020,Santa Barbara County,123,113,0,0,0
6/17/2020,Santa Clara County,674,456,105,105,0
6/17/2020,Santa Cruz County,149,128,35,0,5
6/17/2020,Shasta County,35,27,0,0,0
6/17/2020,Sierra County,0,0,0,0,0
6/17/2020,Siskiyou County,0,0,6,6,0
6/17/2020,Solano County,223,140,0,0,0
6/17/2020,Sonoma County,157,52,0,0,0
6/17/2020,Stanislaus County,128,91,0,0,0
6/17/2020,Sutter County,21,21,5,5,0
6/17/2020,Tehama County,0,0,5,5,0
6/17/2020,Trinity County,10,0,0,0,0
6/17/2020,Tulare County,113,74,0,0,0
6/17/2020,Tuolumne County,50,34,0,0,0
6/17/2020,Ventura County,388,297,0,0,0
6/17/2020,Yolo County,227,193,0,0,0
6/17/2020,Yuba County,18,11,5,5,0
6/17/2020,Wilton Rancheria Tribe,0,0,10,10,0
6/17/2020,Bishop Paiute Tribal Council,0,0,5,5,0
6/18/2020,Alameda County,652,426,91,91,0
6/18/2020,Alpine County,0,0,0,0,0
6/18/2020,Amador County,0,0,0,0,0
6/18/2020,Butte County,123,123,0,0,0
6/18/2020,Calaveras County,73,31,0,0,0
6/18/2020,Colusa County,0,0,0,0,0
6/18/2020,Contra Costa County,567,449,0,0,0
6/18/2020,Del Norte County,25,25,0,0,0
6/18/2020,El Dorado County,46,26,0,0,0
6/18/2020,Fresno County,305,250,28,28,0
6/18/2020,Glenn County,1,1,0,0,0
6/18/2020,Humboldt County,74,51,15,7,0
6/18/2020,Imperial County,126,110,37,10,0
6/18/2020,Inyo County,10,1,0,0,0
6/18/2020,Kern County,24,24,15,15,0
6/18/2020,Kings County,43,42,0,0,0
6/18/2020,Lake County,15,9,0,0,0
6/18/2020,Lassen County,4,4,0,0,0
6/18/2020,Los Angeles County,4320,3510,651,651,0
6/18/2020,Madera County ,17,17,0,0,0
6/18/2020,Marin County ,200,126,44,7,0
6/18/2020,Mariposa County,44,6,0,0,0
6/18/2020,Mendocino County,171,132,0,0,0
6/18/2020,Merced County,112,74,0,0,0
6/18/2020,Modoc County,2,1,0,0,0
6/18/2020,Mono County,5,0,0,0,0
6/18/2020,Monterey County,142,98,108,15,8
6/18/2020,Napa County ,119,52,18,12,0
6/18/2020,Nevada County ,70,10,0,0,0
6/18/2020,Orange County,666,538,78,78,0
6/18/2020,Placer County,73,44,12,12,0
6/18/2020,Plumas County,7,7,0,0,0
6/18/2020,Riverside County,372,372,15,15,0
6/18/2020,Sacramento County,525,465,63,63,0
6/18/2020,San Benito County,97,80,3,3,0
6/18/2020,San Bernardino��Co,50,37,20,0,20
6/18/2020,San Diego County,1617,230,44,44,0
6/18/2020,San Francisco,2412,1383,91,91,0
6/18/2020,San Joaquin County,76,66,8,8,0
6/18/2020,San Luis Obispo County,155,0,14,14,0
6/18/2020,San Mateo County,166,166,0,0,0
6/18/2020,Santa Barbara County,124,115,0,0,0
6/18/2020,Santa Clara County,674,456,105,105,0
6/18/2020,Santa Cruz County,149,129,35,0,5
6/18/2020,Shasta County,35,27,0,0,0
6/18/2020,Sierra County,0,0,0,0,0
6/18/2020,Siskiyou County,0,0,6,6,0
6/18/2020,Solano County,222,144,0,0,0
6/18/2020,Sonoma County,157,52,0,0,0
6/18/2020,Stanislaus County,128,91,0,0,0
6/18/2020,Sutter County,21,21,5,5,0
6/18/2020,Tehama County,0,0,5,5,0
6/18/2020,Trinity County,10,0,0,0,0
6/18/2020,Tulare County,113,74,0,0,0
6/18/2020,Tuolumne County,50,34,0,0,0
6/18/2020,Ventura County,388,283,0,0,0
6/18/2020,Yolo County,227,193,0,0,0
6/18/2020,Yuba County,18,11,5,5,0
6/18/2020,Wilton Rancheria Tribe,0,0,10,10,0
6/18/2020,Bishop Paiute Tribal Council,0,0,5,5,0
6/19/2020,Alameda County,652,445,91,91,0
6/19/2020,Alpine County,0,0,0,0,0
6/19/2020,Amador County,0,0,0,0,0
6/19/2020,Butte County,123,123,0,0,0
6/19/2020,Calaveras County,73,30,0,0,0
6/19/2020,Colusa County,0,0,0,0,0
6/19/2020,Contra Costa County,567,446,0,0,0
6/19/2020,Del Norte County,26,26,0,0,0
6/19/2020,El Dorado County,46,30,0,0,0
6/19/2020,Fresno County,305,250,28,28,0
6/19/2020,Glenn County,1,1,0,0,0
6/19/2020,Humboldt County,74,51,15,7,0
6/19/2020,Imperial County,126,110,37,10,0
6/19/2020,Inyo County,10,1,0,0,0
6/19/2020,Kern County,24,24,15,15,0
6/19/2020,Kings County,43,43,0,0,0
6/19/2020,Lake County,15,9,0,0,0
6/19/2020,Lassen County,4,4,0,0,0
6/19/2020,Los Angeles County,4320,3506,651,651,0
6/19/2020,Madera County ,17,17,0,0,0
6/19/2020,Marin County ,200,127,44,7,0
6/19/2020,Mariposa County,44,6,0,0,0
6/19/2020,Mendocino County,171,132,0,0,0
6/19/2020,Merced County,112,74,0,0,0
6/19/2020,Modoc County,2,1,0,0,0
6/19/2020,Mono County,5,0,0,0,0
6/19/2020,Monterey County,142,98,108,15,8
6/19/2020,Napa County ,119,53,18,12,0
6/19/2020,Nevada County ,70,10,0,0,0
6/19/2020,Orange County,666,534,78,78,0
6/19/2020,Placer County,73,44,12,12,0
6/19/2020,Plumas County,5,5,0,0,0
6/19/2020,Riverside County,379,379,15,15,0
6/19/2020,Sacramento County,525,465,63,63,0
6/19/2020,San Benito County,97,81,3,3,0
6/19/2020,San Bernardino��Co,50,37,20,0,20
6/19/2020,San Diego County,1617,232,44,44,0
6/19/2020,San Francisco,2412,1450,91,91,0
6/19/2020,San Joaquin County,76,66,8,8,0
6/19/2020,San Luis Obispo County,155,0,14,14,0
6/19/2020,San Mateo County,166,166,0,0,0
6/19/2020,Santa Barbara County,128,120,0,0,0
6/19/2020,Santa Clara County,674,456,105,105,0
6/19/2020,Santa Cruz County,149,125,35,0,5
6/19/2020,Shasta County,35,27,0,0,0
6/19/2020,Sierra County,0,0,0,0,0
6/19/2020,Siskiyou County,0,0,6,6,0
6/19/2020,Solano County,222,144,0,0,0
6/19/2020,Sonoma County,157,52,0,0,0
6/19/2020,Stanislaus County,128,93,0,0,0
6/19/2020,Sutter County,21,21,5,5,0
6/19/2020,Tehama County,0,0,5,5,0
6/19/2020,Trinity County,10,0,0,0,0
6/19/2020,Tulare County,113,74,0,0,0
6/19/2020,Tuolumne County,50,34,0,0,0
6/19/2020,Ventura County,388,280,0,0,0
6/19/2020,Yolo County,227,151,0,0,0
6/19/2020,Yuba County,23,11,5,5,0
6/19/2020,Wilton Rancheria Tribe,0,0,10,10,0
6/19/2020,Bishop Paiute Tribal Council,0,0,5,5,0
6/22/2020,Alameda County,652,448,91,91,0
6/22/2020,Alpine County,0,0,0,0,0
6/22/2020,Amador County,0,0,0,0,0
6/22/2020,Butte County,123,123,0,0,0
6/22/2020,Calaveras County,73,30,0,0,0
6/22/2020,Colusa County,0,0,0,0,0
6/22/2020,Contra Costa County,566,438,0,0,0
6/22/2020,Del Norte County,26,26,0,0,0
6/22/2020,El Dorado County,46,30,0,0,0
6/22/2020,Fresno County,305,250,28,28,0
6/22/2020,Glenn County,1,1,0,0,0
6/22/2020,Humboldt County,74,51,15,7,0
6/22/2020,Imperial County,126,110,37,10,0
6/22/2020,Inyo County,10,1,0,0,0
6/22/2020,Kern County,25,25,15,15,0
6/22/2020,Kings County,43,43,0,0,0
6/22/2020,Lake County,15,8,0,0,0
6/22/2020,Lassen County,4,4,0,0,0
6/22/2020,Los Angeles County,4320,3492,651,651,0
6/22/2020,Madera County ,17,17,0,0,0
6/22/2020,Marin County ,198,117,44,7,0
6/22/2020,Mariposa County,44,6,0,0,0
6/22/2020,Mendocino County,171,132,0,0,0
6/22/2020,Merced County,112,74,0,0,0
6/22/2020,Modoc County,2,1,0,0,0
6/22/2020,Mono County,5,0,0,0,0
6/22/2020,Monterey County,142,98,108,15,8
6/22/2020,Napa County ,75,47,18,12,0
6/22/2020,Nevada County ,70,10,0,0,0
6/22/2020,Orange County,666,517,78,78,0
6/22/2020,Placer County,73,46,12,12,0
6/22/2020,Plumas County,5,5,0,0,0
6/22/2020,Riverside County,374,374,15,15,0
6/22/2020,Sacramento County,525,465,63,63,0
6/22/2020,San Benito County,97,83,3,3,0
6/22/2020,San Bernardino��Co,50,37,20,0,20
6/22/2020,San Diego County,1617,224,44,44,0
6/22/2020,San Francisco,2412,1499,91,91,0
6/22/2020,San Joaquin County,76,66,8,8,0
6/22/2020,San Luis Obispo County,155,0,14,14,0
6/22/2020,San Mateo County,166,166,0,0,0
6/22/2020,Santa Barbara County,125,113,0,0,0
6/22/2020,Santa Clara County,674,456,105,105,0
6/22/2020,Santa Cruz County,149,126,35,0,5
6/22/2020,Shasta County,35,27,0,0,0
6/22/2020,Sierra County,0,0,0,0,0
6/22/2020,Siskiyou County,0,0,6,6,0
6/22/2020,Solano County,222,143,0,0,0
6/22/2020,Sonoma County,157,52,0,0,0
6/22/2020,Stanislaus County,126,91,0,0,0
6/22/2020,Sutter County,21,21,5,5,0
6/22/2020,Tehama County,0,0,5,5,0
6/22/2020,Trinity County,10,0,0,0,0
6/22/2020,Tulare County,113,74,0,0,0
6/22/2020,Tuolumne County,50,34,0,0,0
6/22/2020,Ventura County,388,280,0,0,0
6/22/2020,Yolo County,227,153,0,0,0
6/22/2020,Yuba County,23,11,5,5,0
6/22/2020,Wilton Rancheria Tribe,0,0,10,10,0
6/22/2020,Bishop Paiute Tribal Council,0,0,5,5,0
6/23/2020,Alameda County,652,448,91,91,0
6/23/2020,Alpine County,0,0,0,0,0
6/23/2020,Amador County,0,0,0,0,0
6/23/2020,Butte County,127,127,0,0,0
6/23/2020,Calaveras County,73,30,0,0,0
6/23/2020,Colusa County,0,0,0,0,0
6/23/2020,Contra Costa County,566,444,0,0,0
6/23/2020,Del Norte County,26,26,0,0,0
6/23/2020,El Dorado County,46,37,0,0,0
6/23/2020,Fresno County,305,250,28,28,0
6/23/2020,Glenn County,1,1,0,0,0
6/23/2020,Humboldt County,74,51,15,7,0
6/23/2020,Imperial County,126,114,37,10,0
6/23/2020,Inyo County,10,1,0,0,0
6/23/2020,Kern County,25,25,15,15,0
6/23/2020,Kings County,43,43,0,0,0
6/23/2020,Lake County,15,8,0,0,0
6/23/2020,Lassen County,7,7,0,0,0
6/23/2020,Los Angeles County,4320,3480,651,651,0
6/23/2020,Madera County ,17,17,0,0,0
6/23/2020,Marin County ,198,117,44,7,0
6/23/2020,Mariposa County,44,7,0,0,0
6/23/2020,Mendocino County,171,132,0,0,0
6/23/2020,Merced County,112,74,0,0,0
6/23/2020,Modoc County,2,1,0,0,0
6/23/2020,Mono County,5,0,0,0,0
6/23/2020,Monterey County,116,112,108,15,8
6/23/2020,Napa County ,75,47,18,12,0
6/23/2020,Nevada County ,70,10,0,0,0
6/23/2020,Orange County,666,504,78,78,0
6/23/2020,Placer County,73,46,12,12,0
6/23/2020,Plumas County,5,5,0,0,0
6/23/2020,Riverside County,373,373,15,15,0
6/23/2020,Sacramento County,525,465,63,63,0
6/23/2020,San Benito County,97,78,3,3,0
6/23/2020,San Bernardino��Co,50,37,20,0,20
6/23/2020,San Diego County,1606,223,44,44,0
6/23/2020,San Francisco,2412,1509,91,91,0
6/23/2020,San Joaquin County,76,66,8,8,0
6/23/2020,San Luis Obispo County,155,0,14,14,0
6/23/2020,San Mateo County,164,164,0,0,0
6/23/2020,Santa Barbara County,127,115,0,0,0
6/23/2020,Santa Clara County,674,456,105,105,0
6/23/2020,Santa Cruz County,149,129,35,0,5
6/23/2020,Shasta County,35,27,0,0,0
6/23/2020,Sierra County,0,0,0,0,0
6/23/2020,Siskiyou County,0,0,6,6,0
6/23/2020,Solano County,208,143,0,0,0
6/23/2020,Sonoma County,157,52,0,0,0
6/23/2020,Stanislaus County,126,91,0,0,0
6/23/2020,Sutter County,21,21,5,5,0
6/23/2020,Tehama County,0,0,5,5,0
6/23/2020,Trinity County,10,0,0,0,0
6/23/2020,Tulare County,113,73,0,0,0
6/23/2020,Tuolumne County,50,34,0,0,0
6/23/2020,Ventura County,388,280,0,0,0
6/23/2020,Yolo County,227,142,0,0,0
6/23/2020,Yuba County,23,11,5,5,0
6/23/2020,Wilton Rancheria Tribe,0,0,10,10,0
6/23/2020,Bishop Paiute Tribal Council,0,0,5,5,0
6/24/2020,Alameda County,652,453,91,91,0
6/24/2020,Alpine County,0,0,0,0,0
6/24/2020,Amador County,0,0,0,0,0
6/24/2020,Butte County,128,128,0,0,0
6/24/2020,Calaveras County,73,30,0,0,0
6/24/2020,Colusa County,0,0,0,0,0
6/24/2020,Contra Costa County,566,447,0,0,0
6/24/2020,Del Norte County,26,26,0,0,0
6/24/2020,El Dorado County,46,40,0,0,0
6/24/2020,Fresno County,305,250,28,28,0
6/24/2020,Glenn County,1,1,0,0,0
6/24/2020,Humboldt County,74,51,15,7,0
6/24/2020,Imperial County,126,114,37,10,0
6/24/2020,Inyo County,10,1,0,0,0
6/24/2020,Kern County,25,25,15,15,0
6/24/2020,Kings County,43,43,0,0,0
6/24/2020,Lake County,15,8,0,0,0
6/24/2020,Lassen County,7,7,0,0,0
6/24/2020,Los Angeles County,4320,3486,651,651,0
6/24/2020,Madera County ,17,17,0,0,0
6/24/2020,Marin County ,198,117,44,7,0
6/24/2020,Mariposa County,44,7,0,0,0
6/24/2020,Mendocino County,171,132,0,0,0
6/24/2020,Merced County,112,74,0,0,0
6/24/2020,Modoc County,2,1,0,0,0
6/24/2020,Mono County,5,0,0,0,0
6/24/2020,Monterey County,116,112,108,15,8
6/24/2020,Napa County ,75,46,18,12,0
6/24/2020,Nevada County ,70,10,0,0,0
6/24/2020,Orange County,666,502,78,78,0
6/24/2020,Placer County,73,45,12,12,0
6/24/2020,Plumas County,5,5,0,0,0
6/24/2020,Riverside County,373,373,15,15,0
6/24/2020,Sacramento County,525,482,63,63,0
6/24/2020,San Benito County,97,76,3,3,0
6/24/2020,San Bernardino��Co,50,37,20,0,20
6/24/2020,San Diego County,1606,218,44,44,0
6/24/2020,San Francisco,2412,1569,91,91,0
6/24/2020,San Joaquin County,76,66,8,8,0
6/24/2020,San Luis Obispo County,155,0,14,14,0
6/24/2020,San Mateo County,163,163,0,0,0
6/24/2020,Santa Barbara County,129,117,0,0,0
6/24/2020,Santa Clara County,674,456,105,105,0
6/24/2020,Santa Cruz County,149,133,35,0,5
6/24/2020,Shasta County,35,27,0,0,0
6/24/2020,Sierra County,0,0,0,0,0
6/24/2020,Siskiyou County,0,0,6,6,0
6/24/2020,Solano County,209,145,0,0,0
6/24/2020,Sonoma County,157,52,0,0,0
6/24/2020,Stanislaus County,134,99,0,0,0
6/24/2020,Sutter County,21,21,5,5,0
6/24/2020,Tehama County,0,0,5,5,0
6/24/2020,Trinity County,10,0,0,0,0
6/24/2020,Tulare County,113,73,0,0,0
6/24/2020,Tuolumne County,50,34,0,0,0
6/24/2020,Ventura County,388,296,0,0,0
6/24/2020,Yolo County,207,137,0,0,0
6/24/2020,Yuba County,23,11,5,5,0
6/24/2020,Wilton Rancheria Tribe,0,0,10,10,0
6/24/2020,Bishop Paiute Tribal Council,0,0,5,5,0
6/25/2020,Alameda County,652,456,91,91,0
6/25/2020,Alpine County,0,0,0,0,0
6/25/2020,Amador County,0,0,0,0,0
6/25/2020,Butte County,127,127,0,0,0
6/25/2020,Calaveras County,73,30,0,0,0
6/25/2020,Colusa County,0,0,0,0,0
6/25/2020,Contra Costa County,566,448,0,0,0
6/25/2020,Del Norte County,27,27,0,0,0
6/25/2020,El Dorado County,46,40,0,0,0
6/25/2020,Fresno County,305,250,28,28,0
6/25/2020,Glenn County,1,1,0,0,0
6/25/2020,Humboldt County,74,52,15,7,0
6/25/2020,Imperial County,126,118,37,10,0
6/25/2020,Inyo County,10,1,0,0,0
6/25/2020,Kern County,25,25,15,15,0
6/25/2020,Kings County,43,43,0,0,0
6/25/2020,Lake County,15,8,0,0,0
6/25/2020,Lassen County,7,7,0,0,0
6/25/2020,Los Angeles County,4320,3493,651,651,0
6/25/2020,Madera County ,17,17,0,0,0
6/25/2020,Marin County ,200,127,44,7,0
6/25/2020,Mariposa County,44,7,0,0,0
6/25/2020,Mendocino County,167,127,0,0,0
6/25/2020,Merced County,112,74,0,0,0
6/25/2020,Modoc County,2,1,0,0,0
6/25/2020,Mono County,5,0,0,0,0
6/25/2020,Monterey County,116,111,108,15,8
6/25/2020,Napa County ,75,46,18,12,0
6/25/2020,Nevada County ,70,10,0,0,0
6/25/2020,Orange County,666,504,78,78,0
6/25/2020,Placer County,73,45,12,12,0
6/25/2020,Plumas County,5,5,0,0,0
6/25/2020,Riverside County,370,370,15,15,0
6/25/2020,Sacramento County,525,482,63,63,0
6/25/2020,San Benito County,97,81,3,3,0
6/25/2020,San Bernardino��Co,50,37,20,0,20
6/25/2020,San Diego County,1606,219,44,44,0
6/25/2020,San Francisco,2412,1587,91,91,0
6/25/2020,San Joaquin County,76,66,8,8,0
6/25/2020,San Luis Obispo County,155,0,14,14,0
6/25/2020,San Mateo County,163,163,0,0,0
6/25/2020,Santa Barbara County,126,113,0,0,0
6/25/2020,Santa Clara County,674,456,105,105,0
6/25/2020,Santa Cruz County,149,134,35,0,5
6/25/2020,Shasta County,35,27,0,0,0
6/25/2020,Sierra County,0,0,0,0,0
6/25/2020,Siskiyou County,0,0,6,6,0
6/25/2020,Solano County,209,145,0,0,0
6/25/2020,Sonoma County,157,52,0,0,0
6/25/2020,Stanislaus County,134,96,0,0,0
6/25/2020,Sutter County,21,21,5,5,0
6/25/2020,Tehama County,0,0,5,5,0
6/25/2020,Trinity County,10,0,0,0,0
6/25/2020,Tulare County,113,73,0,0,0
6/25/2020,Tuolumne County,50,34,0,0,0
6/25/2020,Ventura County,388,268,0,0,0
6/25/2020,Yolo County,207,137,0,0,0
